"","ID","step","angle","time","lon","lat","tagtype","schedule","sex","age","altitude","t","date","m.state","m.year","ID2","year","x","y","min.step","Ordinal","residency.length","unique.site","residency.time","ID.site","states1"
"4064","MD-2021-20-2021",0.71,-0.537625207415617,2021-03-18 23:00:00,-75.4833527,40.4349327,"4g-",NA,"m","ad",NA,"00:00","2021-03-19","MD","2021","MD-2021-20","2021",-75.4833527,40.4349327,0,78,3,3,3,"MD-2021-20-3-78",2
"4065","MD-2021-20-2021",226.24,0.255965954882866,2021-03-20 11:00:00,-75.4803085,40.4409218,"4g-",NA,"m","ad",NA,"12:00","2021-03-20","MD","2021","MD-2021-20","2021",-75.4803085,40.4409218,1,79,1,4,1,"MD-2021-20-4-79",2
"4066","MD-2021-20-2021",578.21,-0.52828666834106,2021-03-21 23:00:00,-75.1661987,42.4642448,"4g-",NA,"m","ad",NA,"00:00","2021-03-22","MD","2021","MD-2021-20","2021",-75.1661987,42.4642448,1,81,1,5,85,"MD-2021-20-5-81",2
"4067","MD-2021-20-2021",10.13,-1.70017222011111,2021-03-23 11:00:00,-70.6491241,46.5440903,"4g-",NA,"m","ad",NA,"12:00","2021-03-23","MD","2021","MD-2021-20","2021",-70.6491241,46.5440903,0,82,2,5,85,"MD-2021-20-5-82",2
"4068","MD-2021-20-2021",1.96,0.63079657453204,2021-03-24 23:00:00,-70.5546112,46.4804726,"4g-",NA,"m","ad",NA,"00:00","2021-03-25","MD","2021","MD-2021-20","2021",-70.5546112,46.4804726,0,84,4,5,85,"MD-2021-20-5-84",2
"4069","MD-2021-20-2021",0.04,-3.00026830414925,2021-03-26 11:00:00,-70.5293732,46.4779892,"4g-",NA,"m","ad",NA,"12:00","2021-03-26","MD","2021","MD-2021-20","2021",-70.5293732,46.4779892,0,85,5,5,85,"MD-2021-20-5-85",3
"4070","MD-2021-20-2021",1.85,1.50709701622324,2021-04-01 11:00:00,-70.5298309,46.4779892,"4g-",NA,"m","ad",NA,"12:00","2021-04-01","MD","2021","MD-2021-20","2021",-70.5298309,46.4779892,0,91,11,5,85,"MD-2021-20-5-91",3
"4071","MD-2021-20-2021",0.01,-2.09838390238463,2021-04-02 23:00:00,-70.5313644,46.4613762,"4g-",NA,"m","ad",NA,"00:00","2021-04-03","MD","2021","MD-2021-20","2021",-70.5313644,46.4613762,0,93,13,5,85,"MD-2021-20-5-93",3
"4072","MD-2021-20-2021",1.82,-1.08896765628171,2021-04-04 11:00:00,-70.5314713,46.4614258,"4g-",NA,"m","ad",NA,"12:00","2021-04-04","MD","2021","MD-2021-20","2021",-70.5314713,46.4614258,0,94,14,5,85,"MD-2021-20-5-94",3
"4073","MD-2021-20-2021",0.37,-2.03448857180471,2021-04-05 23:00:00,-70.5288849,46.477684,"4g-",NA,"m","ad",NA,"00:00","2021-04-06","MD","2021","MD-2021-20","2021",-70.5288849,46.477684,0,96,16,5,85,"MD-2021-20-5-96",3
"4074","MD-2021-20-2021",0.17,-2.92739110987413,2021-04-07 11:00:00,-70.5248642,46.4758911,"4g-",NA,"m","ad",NA,"12:00","2021-04-07","MD","2021","MD-2021-20","2021",-70.5248642,46.4758911,0,97,17,5,85,"MD-2021-20-5-97",3
"4075","MD-2021-20-2021",0.27,-0.340287344287479,2021-04-08 23:00:00,-70.5269394,46.476429,"4g-",NA,"m","ad",NA,"00:00","2021-04-09","MD","2021","MD-2021-20","2021",-70.5269394,46.476429,0,99,19,5,85,"MD-2021-20-5-99",3
"4076","MD-2021-20-2021",0.02,2.88856230357024,2021-04-10 11:00:00,-70.5296249,46.4779892,"4g-",NA,"m","ad",NA,"12:00","2021-04-10","MD","2021","MD-2021-20","2021",-70.5296249,46.4779892,0,100,20,5,85,"MD-2021-20-5-100",3
"4077","MD-2021-20-2021",0.02,-2.91360848845695,2021-04-11 23:00:00,-70.5294952,46.4778633,"4g-",NA,"m","ad",NA,"00:00","2021-04-12","MD","2021","MD-2021-20","2021",-70.5294952,46.4778633,0,102,22,5,85,"MD-2021-20-5-102",3
"4078","MD-2021-20-2021",0.03,2.356897078212,2021-04-13 11:00:00,-70.5297012,46.4779892,"4g-",NA,"m","ad",NA,"12:00","2021-04-13","MD","2021","MD-2021-20","2021",-70.5297012,46.4779892,0,103,23,5,85,"MD-2021-20-5-103",3
"4079","MD-2021-20-2021",0.04,-3.1077766217163,2021-04-14 23:00:00,-70.5296783,46.4777336,"4g-",NA,"m","ad",NA,"00:00","2021-04-15","MD","2021","MD-2021-20","2021",-70.5296783,46.4777336,0,105,25,5,85,"MD-2021-20-5-105",3
"4080","MD-2021-20-2021",0.27,-1.4075076399452,2021-04-16 11:00:00,-70.5297318,46.4781189,"4g-",NA,"m","ad",NA,"12:00","2021-04-16","MD","2021","MD-2021-20","2021",-70.5297318,46.4781189,0,106,26,5,85,"MD-2021-20-5-106",3
"4081","MD-2021-20-2021",0.81,-2.54194480949469,2021-04-17 23:00:00,-70.5263748,46.4787331,"4g-",NA,"m","ad",NA,"00:00","2021-04-18","MD","2021","MD-2021-20","2021",-70.5263748,46.4787331,0,108,28,5,85,"MD-2021-20-5-108",3
"4082","MD-2021-20-2021",0.6,0.341356201799723,2021-04-20 23:00:00,-70.533287,46.4732018,"4g-",NA,"m","ad",NA,"00:00","2021-04-21","MD","2021","MD-2021-20","2021",-70.533287,46.4732018,0,111,31,5,85,"MD-2021-20-5-111",3
"4083","MD-2021-20-2021",0.52,-3.06206597267548,2021-04-22 11:00:00,-70.5361252,46.4681587,"4g-",NA,"m","ad",NA,"12:00","2021-04-22","MD","2021","MD-2021-20","2021",-70.5361252,46.4681587,0,112,32,5,85,"MD-2021-20-5-112",3
"4084","MD-2021-20-2021",0.66,0.339228806561116,2021-04-23 23:00:00,-70.5341797,46.472641,"4g-",NA,"m","ad",NA,"00:00","2021-04-24","MD","2021","MD-2021-20","2021",-70.5341797,46.472641,0,114,34,5,85,"MD-2021-20-5-114",3
"4085","MD-2021-20-2021",0.59,-3.02316778234268,2021-04-25 11:00:00,-70.5345917,46.4785805,"4g-",NA,"m","ad",NA,"12:00","2021-04-25","MD","2021","MD-2021-20","2021",-70.5345917,46.4785805,0,115,35,5,85,"MD-2021-20-5-115",3
"4086","MD-2021-20-2021",0.57,2.46246254761996,2021-04-26 23:00:00,-70.5333099,46.4733047,"4g-",NA,"m","ad",NA,"00:00","2021-04-27","MD","2021","MD-2021-20","2021",-70.5333099,46.4733047,0,117,37,5,85,"MD-2021-20-5-117",3
"4087","MD-2021-20-2021",0.25,-1.12678112058891,2021-04-29 23:00:00,-70.5296783,46.4777603,"4g-",NA,"m","ad",NA,"00:00","2021-04-30","MD","2021","MD-2021-20","2021",-70.5296783,46.4777603,0,120,40,5,85,"MD-2021-20-5-120",3
"4088","MD-2021-20-2021",0.02,0.518362447719256,2021-05-01 11:00:00,-70.526474,46.4776077,"4g-",NA,"m","ad",NA,"12:00","2021-05-01","MD","2021","MD-2021-20","2021",-70.526474,46.4776077,0,121,41,5,85,"MD-2021-20-5-121",3
"4089","MD-2021-20-2021",0.81,-2.81912063517258,2021-05-04 11:00:00,-70.5262451,46.477684,"4g-",NA,"m","ad",NA,"12:00","2021-05-04","MD","2021","MD-2021-20","2021",-70.5262451,46.477684,0,124,44,5,85,"MD-2021-20-5-124",3
"4090","MD-2021-20-2021",0.78,-3.13771314361996,2021-05-05 23:00:00,-70.5338211,46.4725876,"4g-",NA,"m","ad",NA,"00:00","2021-05-06","MD","2021","MD-2021-20","2021",-70.5338211,46.4725876,0,126,46,5,85,"MD-2021-20-5-126",3
"4091","MD-2021-20-2021",0.26,2.20115093213205,2021-05-07 11:00:00,-70.5265274,46.4775314,"4g-",NA,"m","ad",NA,"12:00","2021-05-07","MD","2021","MD-2021-20","2021",-70.5265274,46.4775314,0,127,47,5,85,"MD-2021-20-5-127",3
"4092","MD-2021-20-2021",0.14,1.6530193837972,2021-05-08 23:00:00,-70.5298538,46.4779129,"4g-",NA,"m","ad",NA,"00:00","2021-05-09","MD","2021","MD-2021-20","2021",-70.5298538,46.4779129,0,129,49,5,85,"MD-2021-20-5-129",3
"4093","MD-2021-20-2021",0.43,-0.491796180608517,2021-05-10 11:00:00,-70.5300064,46.476635,"4g-",NA,"m","ad",NA,"12:00","2021-05-10","MD","2021","MD-2021-20","2021",-70.5300064,46.476635,0,130,50,5,85,"MD-2021-20-5-130",3
"4094","MD-2021-20-2021",0.39,-3.046186285097,2021-05-11 23:00:00,-70.5330276,46.4734077,"4g-",NA,"m","ad",NA,"00:00","2021-05-12","MD","2021","MD-2021-20","2021",-70.5330276,46.4734077,0,132,52,5,85,"MD-2021-20-5-132",3
"4095","MD-2021-20-2021",0.22,-0.43002758400589,2021-05-13 11:00:00,-70.5307007,46.4765053,"4g-",NA,"m","ad",NA,"12:00","2021-05-13","MD","2021","MD-2021-20","2021",-70.5307007,46.4765053,0,133,53,5,85,"MD-2021-20-5-133",3
"4096","MD-2021-20-2021",0.12,-0.938631354424588,2021-05-14 23:00:00,-70.5284195,46.4777336,"4g-",NA,"m","ad",NA,"00:00","2021-05-15","MD","2021","MD-2021-20","2021",-70.5284195,46.4777336,0,135,55,5,85,"MD-2021-20-5-135",3
"4097","MD-2021-20-2021",0.15,3.13417272053715,2021-05-16 11:00:00,-70.5268631,46.4774284,"4g-",NA,"m","ad",NA,"12:00","2021-05-16","MD","2021","MD-2021-20","2021",-70.5268631,46.4774284,0,136,56,5,85,"MD-2021-20-5-136",3
"4098","MD-2021-20-2021",0.19,-2.91764936818153,2021-05-17 23:00:00,-70.5287552,46.4778099,"4g-",NA,"m","ad",NA,"00:00","2021-05-18","MD","2021","MD-2021-20","2021",-70.5287552,46.4778099,0,138,58,5,85,"MD-2021-20-5-138",3
"4099","MD-2021-20-2021",0.08,-2.734340956347,2021-05-19 11:00:00,-70.5262756,46.4777069,"4g-",NA,"m","ad",NA,"12:00","2021-05-19","MD","2021","MD-2021-20","2021",-70.5262756,46.4777069,0,139,59,5,85,"MD-2021-20-5-139",3
"4100","MD-2021-20-2021",1.27,0.616473368471067,2021-05-21 11:00:00,-70.527298,46.4774513,"4g-",NA,"m","ad",NA,"12:00","2021-05-21","MD","2021","MD-2021-20","2021",-70.527298,46.4774513,0,141,61,5,85,"MD-2021-20-5-141",3
"4101","MD-2021-20-2021",0.08,-2.89173249925988,2021-06-02 11:00:00,-70.5367661,46.4680328,"4g-",NA,"m","ad",NA,"12:00","2021-06-02","MD","2021","MD-2021-20","2021",-70.5367661,46.4680328,0,153,73,5,85,"MD-2021-20-5-153",3
"4102","MD-2021-20-2021",0.13,2.3898867470594,2021-06-08 11:00:00,-70.5364075,46.4686966,"4g-",NA,"m","ad",NA,"12:00","2021-06-08","MD","2021","MD-2021-20","2021",-70.5364075,46.4686966,0,159,79,5,85,"MD-2021-20-5-159",3
"4103","MD-2021-20-2021",NA,NA,2021-06-14 11:00:00,-70.5379715,46.4681587,"4g-",NA,"m","ad",NA,"12:00","2021-06-14","MD","2021","MD-2021-20","2021",-70.5379715,46.4681587,NA,165,85,5,85,"MD-2021-20-5-165",3
"4104","MD-2021-21-2021",1.17,NA,2021-02-12 12:00:00,-75.923851,38.4255867,"4g-",NA,"m","ad",NA,"12:00","2021-02-12","MD","2021","MD-2021-21","2021",-75.923851,38.4255867,0,43,1,1,24,"MD-2021-21-1-43",1
"4105","MD-2021-21-2021",1.17,-3.11032466624395,2021-02-15 12:00:00,-75.9104614,38.4259987,"4g-",NA,"m","ad",NA,"12:00","2021-02-15","MD","2021","MD-2021-21","2021",-75.9104614,38.4259987,0,46,4,1,24,"MD-2021-21-1-46",1
"4106","MD-2021-21-2021",0.03,-1.71159494780581,2021-02-17 00:00:00,-75.923851,38.4252548,"4g-",NA,"m","ad",NA,"00:00","2021-02-17","MD","2021","MD-2021-21","2021",-75.923851,38.4252548,0,48,6,1,24,"MD-2021-21-1-48",1
"4107","MD-2021-21-2021",0.01,-2.56795866960254,2021-02-18 12:00:00,-75.9238281,38.4255104,"4g-",NA,"m","ad",NA,"12:00","2021-02-18","MD","2021","MD-2021-21","2021",-75.9238281,38.4255104,0,49,7,1,24,"MD-2021-21-1-49",1
"4108","MD-2021-21-2021",0.02,0.31333473360437,2021-02-20 00:00:00,-75.9237747,38.4254341,"4g-",NA,"m","ad",NA,"00:00","2021-02-20","MD","2021","MD-2021-21","2021",-75.9237747,38.4254341,0,51,9,1,24,"MD-2021-21-1-51",1
"4109","MD-2021-21-2021",0.02,-1.46832333552756,2021-02-21 12:00:00,-75.9235992,38.4253044,"4g-",NA,"m","ad",NA,"12:00","2021-02-21","MD","2021","MD-2021-21","2021",-75.9235992,38.4253044,0,52,10,1,24,"MD-2021-21-1-52",1
"4110","MD-2021-21-2021",1.17,2.2836005123912,2021-02-23 00:00:00,-75.9237213,38.4251785,"4g-",NA,"m","ad",NA,"00:00","2021-02-23","MD","2021","MD-2021-21","2021",-75.9237213,38.4251785,0,54,12,1,24,"MD-2021-21-1-54",1
"4111","MD-2021-21-2021",0.02,-0.224381829774462,2021-02-24 12:00:00,-75.9103851,38.4258194,"4g-",NA,"m","ad",NA,"12:00","2021-02-24","MD","2021","MD-2021-21","2021",-75.9103851,38.4258194,0,55,13,1,24,"MD-2021-21-1-55",1
"4112","MD-2021-21-2021",1.19,-2.91415036708298,2021-02-27 12:00:00,-75.9101791,38.4257927,"4g-",NA,"m","ad",NA,"12:00","2021-02-27","MD","2021","MD-2021-21","2021",-75.9101791,38.4257927,0,58,16,1,24,"MD-2021-21-1-58",1
"4113","MD-2021-21-2021",2.1,-2.66513079497429,2021-03-01 00:00:00,-75.9238281,38.4251022,"4g-",NA,"m","ad",NA,"00:00","2021-03-01","MD","2021","MD-2021-21","2021",-75.9238281,38.4251022,0,60,18,1,24,"MD-2021-21-1-60",1
"4114","MD-2021-21-2021",2.1,3.12818945948955,2021-03-02 12:00:00,-75.9032211,38.4348297,"4g-",NA,"m","ad",NA,"12:00","2021-03-02","MD","2021","MD-2021-21","2021",-75.9032211,38.4348297,0,61,19,1,24,"MD-2021-21-1-61",1
"4115","MD-2021-21-2021",0.07,-1.6781959610814,2021-03-04 00:00:00,-75.9239578,38.4253311,"4g-",NA,"m","ad",NA,"00:00","2021-03-04","MD","2021","MD-2021-21","2021",-75.9239578,38.4253311,0,63,21,1,24,"MD-2021-21-1-63",1
"4116","MD-2021-21-2021",0.09,2.90135326520992,2021-03-05 12:00:00,-75.924263,38.425869,"4g-",NA,"m","ad",NA,"12:00","2021-03-05","MD","2021","MD-2021-21","2021",-75.924263,38.425869,0,64,22,1,24,"MD-2021-21-1-64",1
"4117","MD-2021-21-2021",0.08,2.91183259881799,2021-03-07 00:00:00,-75.9240799,38.4250755,"4g-",NA,"m","ad",NA,"00:00","2021-03-07","MD","2021","MD-2021-21","2021",-75.9240799,38.4250755,0,66,24,1,24,"MD-2021-21-1-66",1
"4118","MD-2021-21-2021",165.36,-0.154952939676783,2021-03-08 12:00:00,-75.9240341,38.4257927,"4g-",NA,"m","ad",NA,"12:00","2021-03-08","MD","2021","MD-2021-21","2021",-75.9240341,38.4257927,1,67,1,2,1,"MD-2021-21-2-67",2
"4119","MD-2021-21-2021",396.06,-0.230908012623845,2021-03-10 00:00:00,-75.5302811,39.8833542,"4g-",NA,"m","ad",NA,"00:00","2021-03-10","MD","2021","MD-2021-21","2021",-75.5302811,39.8833542,1,69,1,3,19,"MD-2021-21-3-69",2
"4120","MD-2021-21-2021",0.67,0.362911004372017,2021-03-11 12:00:00,-73.4764,43.098,"4g-",NA,"m","ad",NA,"12:00","2021-03-11","MD","2021","MD-2021-21","2021",-73.4764,43.098,0,70,2,3,19,"MD-2021-21-3-70",2
"4121","MD-2021-21-2021",0.07,-2.4360833314233,2021-03-13 00:00:00,-73.4758,43.104,"4g-",NA,"m","ad",NA,"00:00","2021-03-13","MD","2021","MD-2021-21","2021",-73.4758,43.104,0,72,4,3,19,"MD-2021-21-3-72",2
"4122","MD-2021-21-2021",0.06,1.87686510833131,2021-03-14 11:00:00,-73.4753,43.1035,"4g-",NA,"m","ad",NA,"12:00","2021-03-14","MD","2021","MD-2021-21","2021",-73.4753,43.1035,0,73,5,3,19,"MD-2021-21-3-73",2
"4123","MD-2021-21-2021",0.02,-0.938433252542799,2021-03-15 23:00:00,-73.4749,43.1039,"4g-",NA,"m","ad",NA,"00:00","2021-03-16","MD","2021","MD-2021-21","2021",-73.4749,43.1039,0,75,7,3,19,"MD-2021-21-3-75",2
"4124","MD-2021-21-2021",0.02,3.14158967202868,2021-03-17 11:00:00,-73.4746,43.1039,"4g-",NA,"m","ad",NA,"12:00","2021-03-17","MD","2021","MD-2021-21","2021",-73.4746,43.1039,0,76,8,3,19,"MD-2021-21-3-76",2
"4125","MD-2021-21-2021",0.07,-4.17418555908332e-06,2021-03-20 11:00:00,-73.4748,43.1039,"4g-",NA,"m","ad",NA,"12:00","2021-03-20","MD","2021","MD-2021-21","2021",-73.4748,43.1039,0,79,11,3,19,"MD-2021-21-3-79",2
"4126","MD-2021-21-2021",0.1,2.00026232220022,2021-03-21 23:00:00,-73.4757,43.1039,"4g-",NA,"m","ad",NA,"00:00","2021-03-22","MD","2021","MD-2021-21","2021",-73.4757,43.1039,0,81,13,3,19,"MD-2021-21-3-81",2
"4127","MD-2021-21-2021",0.4,-2.04057287408612,2021-03-23 11:00:00,-73.4752,43.1031,"4g-",NA,"m","ad",NA,"12:00","2021-03-23","MD","2021","MD-2021-21","2021",-73.4752,43.1031,0,82,14,3,19,"MD-2021-21-3-82",2
"4128","MD-2021-21-2021",0.27,2.03120039833094,2021-03-24 23:00:00,-73.4801025,43.1032448,"4g-",NA,"m","ad",NA,"00:00","2021-03-25","MD","2021","MD-2021-21","2021",-73.4801025,43.1032448,0,84,16,3,19,"MD-2021-21-3-84",2
"4129","MD-2021-21-2021",0.27,-3.13534725834068,2021-03-26 11:00:00,-73.4787445,43.101017,"4g-",NA,"m","ad",NA,"12:00","2021-03-26","MD","2021","MD-2021-21","2021",-73.4787445,43.101017,0,85,17,3,19,"MD-2021-21-3-85",2
"4130","MD-2021-21-2021",0.29,-3.12112196186853,2021-03-27 23:00:00,-73.4801254,43.1032448,"4g-",NA,"m","ad",NA,"00:00","2021-03-28","MD","2021","MD-2021-21","2021",-73.4801254,43.1032448,0,87,19,3,19,"MD-2021-21-3-87",2
"4131","MD-2021-21-2021",350.44,2.42382676698281,2021-03-29 11:00:00,-73.478569,43.1008644,"4g-",NA,"m","ad",NA,"12:00","2021-03-29","MD","2021","MD-2021-21","2021",-73.478569,43.1008644,1,88,1,4,1,"MD-2021-21-4-88",2
"4132","MD-2021-21-2021",86.22,-0.644609914003044,2021-03-30 23:00:00,-72.2653275,46.1331062,"4g-",NA,"m","ad",NA,"00:00","2021-03-31","MD","2021","MD-2021-21","2021",-72.2653275,46.1331062,1,90,1,5,76,"MD-2021-21-5-90",2
"4133","MD-2021-21-2021",0.05,-2.94752178362458,2021-04-01 11:00:00,-71.3729935,46.6023026,"4g-",NA,"m","ad",NA,"12:00","2021-04-01","MD","2021","MD-2021-21","2021",-71.3729935,46.6023026,0,91,2,5,76,"MD-2021-21-5-91",3
"4134","MD-2021-21-2021",0.03,-1.56799423560347,2021-04-02 23:00:00,-71.3734512,46.601944,"4g-",NA,"m","ad",NA,"00:00","2021-04-03","MD","2021","MD-2021-21","2021",-71.3734512,46.601944,0,93,4,5,76,"MD-2021-21-5-93",3
"4135","MD-2021-21-2021",1.73,1.34473981482136,2021-04-04 11:00:00,-71.3737106,46.6021004,"4g-",NA,"m","ad",NA,"12:00","2021-04-04","MD","2021","MD-2021-21","2021",-71.3737106,46.6021004,0,94,5,5,76,"MD-2021-21-5-94",3
"4136","MD-2021-21-2021",1.74,3.12506109656552,2021-04-05 23:00:00,-71.3919907,46.5929871,"4g-",NA,"m","ad",NA,"00:00","2021-04-06","MD","2021","MD-2021-21","2021",-71.3919907,46.5929871,0,96,7,5,76,"MD-2021-21-5-96",3
"4137","MD-2021-21-2021",1.82,-3.11311209024593,2021-04-07 11:00:00,-71.3733749,46.601944,"4g-",NA,"m","ad",NA,"12:00","2021-04-07","MD","2021","MD-2021-21","2021",-71.3733749,46.601944,0,97,8,5,76,"MD-2021-21-5-97",3
"4138","MD-2021-21-2021",1.76,-3.13636129416277,2021-04-08 23:00:00,-71.3924484,46.5921936,"4g-",NA,"m","ad",NA,"00:00","2021-04-09","MD","2021","MD-2021-21","2021",-71.3924484,46.5921936,0,99,10,5,76,"MD-2021-21-5-99",3
"4139","MD-2021-21-2021",2.56,-2.87769115455963,2021-04-10 11:00:00,-71.3740158,46.6017151,"4g-",NA,"m","ad",NA,"12:00","2021-04-10","MD","2021","MD-2021-21","2021",-71.3740158,46.6017151,0,100,11,5,76,"MD-2021-21-5-100",3
"4140","MD-2021-21-2021",2.6,3.13866568111548,2021-04-14 23:00:00,-71.3945694,46.5835915,"4g-",NA,"m","ad",NA,"00:00","2021-04-15","MD","2021","MD-2021-21","2021",-71.3945694,46.5835915,0,105,16,5,76,"MD-2021-21-5-105",3
"4141","MD-2021-21-2021",2.64,3.13659160071919,2021-04-16 11:00:00,-71.373558,46.6019974,"4g-",NA,"m","ad",NA,"12:00","2021-04-16","MD","2021","MD-2021-21","2021",-71.373558,46.6019974,0,106,17,5,76,"MD-2021-21-5-106",3
"4142","MD-2021-21-2021",2.66,3.13237907031013,2021-04-17 23:00:00,-71.3949814,46.5834122,"4g-",NA,"m","ad",NA,"00:00","2021-04-18","MD","2021","MD-2021-21","2021",-71.3949814,46.5834122,0,108,19,5,76,"MD-2021-21-5-108",3
"4143","MD-2021-21-2021",2.04,2.78148047590753,2021-04-20 23:00:00,-71.3731689,46.6019707,"4g-",NA,"m","ad",NA,"00:00","2021-04-21","MD","2021","MD-2021-21","2021",-71.3731689,46.6019707,0,111,22,5,76,"MD-2021-21-5-111",3
"4144","MD-2021-21-2021",2.04,3.13415246543742,2021-04-23 23:00:00,-71.3961105,46.5927048,"4g-",NA,"m","ad",NA,"00:00","2021-04-24","MD","2021","MD-2021-21","2021",-71.3961105,46.5927048,0,114,25,5,76,"MD-2021-21-5-114",3
"4145","MD-2021-21-2021",1.73,-3.07536676012189,2021-04-25 11:00:00,-71.3730164,46.6018677,"4g-",NA,"m","ad",NA,"12:00","2021-04-25","MD","2021","MD-2021-21","2021",-71.3730164,46.6018677,0,115,26,5,76,"MD-2021-21-5-115",3
"4146","MD-2021-21-2021",1.68,-3.11627841259474,2021-04-26 23:00:00,-71.3917542,46.5932426,"4g-",NA,"m","ad",NA,"00:00","2021-04-27","MD","2021","MD-2021-21","2021",-71.3917542,46.5932426,0,117,28,5,76,"MD-2021-21-5-117",3
"4147","MD-2021-21-2021",2.65,-2.85437304018455,2021-04-28 11:00:00,-71.3738403,46.601944,"4g-",NA,"m","ad",NA,"12:00","2021-04-28","MD","2021","MD-2021-21","2021",-71.3738403,46.601944,0,118,29,5,76,"MD-2021-21-5-118",3
"4148","MD-2021-21-2021",2.66,3.13057430801343,2021-04-29 23:00:00,-71.3952637,46.5832825,"4g-",NA,"m","ad",NA,"00:00","2021-04-30","MD","2021","MD-2021-21","2021",-71.3952637,46.5832825,0,120,31,5,76,"MD-2021-21-5-120",3
"4149","MD-2021-21-2021",2,2.78945409112301,2021-05-01 11:00:00,-71.3734283,46.6018677,"4g-",NA,"m","ad",NA,"12:00","2021-05-01","MD","2021","MD-2021-21","2021",-71.3734283,46.6018677,0,121,32,5,76,"MD-2021-21-5-121",3
"4150","MD-2021-21-2021",2.04,3.13145062659264,2021-05-02 23:00:00,-71.3958817,46.5926285,"4g-",NA,"m","ad",NA,"00:00","2021-05-03","MD","2021","MD-2021-21","2021",-71.3958817,46.5926285,0,123,34,5,76,"MD-2021-21-5-123",3
"4151","MD-2021-21-2021",2.1,-3.13016648967883,2021-05-04 11:00:00,-71.3728867,46.6018677,"4g-",NA,"m","ad",NA,"12:00","2021-05-04","MD","2021","MD-2021-21","2021",-71.3728867,46.6018677,0,124,35,5,76,"MD-2021-21-5-124",3
"4152","MD-2021-21-2021",2.11,3.13961091274341,2021-05-05 23:00:00,-71.3963928,46.5921669,"4g-",NA,"m","ad",NA,"00:00","2021-05-06","MD","2021","MD-2021-21","2021",-71.3963928,46.5921669,0,126,37,5,76,"MD-2021-21-5-126",3
"4153","MD-2021-21-2021",2.07,3.12388193030193,2021-05-07 11:00:00,-71.3727646,46.6018677,"4g-",NA,"m","ad",NA,"12:00","2021-05-07","MD","2021","MD-2021-21","2021",-71.3727646,46.6018677,0,127,38,5,76,"MD-2021-21-5-127",3
"4154","MD-2021-21-2021",2.08,-3.13296911576792,2021-05-08 23:00:00,-71.3961868,46.5926285,"4g-",NA,"m","ad",NA,"00:00","2021-05-09","MD","2021","MD-2021-21","2021",-71.3961868,46.5926285,0,129,40,5,76,"MD-2021-21-5-129",3
"4155","MD-2021-21-2021",2.08,3.13988075032559,2021-05-10 11:00:00,-71.3727646,46.602047,"4g-",NA,"m","ad",NA,"12:00","2021-05-10","MD","2021","MD-2021-21","2021",-71.3727646,46.602047,0,130,41,5,76,"MD-2021-21-5-130",3
"4156","MD-2021-21-2021",2.11,3.1304655382703,2021-05-11 23:00:00,-71.3962631,46.5926285,"4g-",NA,"m","ad",NA,"00:00","2021-05-12","MD","2021","MD-2021-21","2021",-71.3962631,46.5926285,0,132,43,5,76,"MD-2021-21-5-132",3
"4157","MD-2021-21-2021",2.1,3.14064777448328,2021-05-13 11:00:00,-71.3723297,46.6019707,"4g-",NA,"m","ad",NA,"12:00","2021-05-13","MD","2021","MD-2021-21","2021",-71.3723297,46.6019707,0,133,44,5,76,"MD-2021-21-5-133",3
"4158","MD-2021-21-2021",2.08,-3.13232148638529,2021-05-14 23:00:00,-71.3962402,46.5926514,"4g-",NA,"m","ad",NA,"00:00","2021-05-15","MD","2021","MD-2021-21","2021",-71.3962402,46.5926514,0,135,46,5,76,"MD-2021-21-5-135",3
"4159","MD-2021-21-2021",2.09,-3.1414265778279,2021-05-16 11:00:00,-71.3726883,46.6020241,"4g-",NA,"m","ad",NA,"12:00","2021-05-16","MD","2021","MD-2021-21","2021",-71.3726883,46.6020241,0,136,47,5,76,"MD-2021-21-5-136",3
"4160","MD-2021-21-2021",2.07,3.13885756203002,2021-05-17 23:00:00,-71.3963394,46.5926018,"4g-",NA,"m","ad",NA,"00:00","2021-05-18","MD","2021","MD-2021-21","2021",-71.3963394,46.5926018,0,138,49,5,76,"MD-2021-21-5-138",3
"4161","MD-2021-21-2021",0.07,-0.215360921473961,2021-05-19 11:00:00,-71.3729172,46.6018677,"4g-",NA,"m","ad",NA,"12:00","2021-05-19","MD","2021","MD-2021-21","2021",-71.3729172,46.6018677,0,139,50,5,76,"MD-2021-21-5-139",3
"4162","MD-2021-21-2021",0.15,3.02128902016023,2021-05-27 11:00:00,-71.3720932,46.602047,"4g-",NA,"m","ad",NA,"12:00","2021-05-27","MD","2021","MD-2021-21","2021",-71.3720932,46.602047,0,147,58,5,76,"MD-2021-21-5-147",3
"4163","MD-2021-21-2021",0.02,-1.37108268486282,2021-06-02 11:00:00,-71.3740692,46.6017914,"4g-",NA,"m","ad",NA,"12:00","2021-06-02","MD","2021","MD-2021-21","2021",-71.3740692,46.6017914,0,153,64,5,76,"MD-2021-21-5-153",3
"4164","MD-2021-21-2021",0.01,-0.586546937170484,2021-06-08 11:00:00,-71.3741455,46.6019211,"4g-",NA,"m","ad",NA,"12:00","2021-06-08","MD","2021","MD-2021-21","2021",-71.3741455,46.6019211,0,159,70,5,76,"MD-2021-21-5-159",3
