event_id,primary_step_state,primary_point_state,nesting_attempt
37973688545,Step state: Migratory (spring),Point state: Winter,Not nesting
37973688546,Step state: Winter,Point state: Winter,Not nesting
37973688547,Step state: Winter,Point state: Winter,Not nesting
37973688548,Step state: Winter,Point state: Winter,Not nesting
37973688549,Step state: Winter,Point state: Winter,Not nesting
37973688550,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688551,Step state: Winter,Point state: Winter,Not nesting
37973688552,Step state: Winter,Point state: Winter,Not nesting
37973688553,Step state: Winter,Point state: Winter,Not nesting
37973688554,Step state: Winter,Point state: Winter,Not nesting
37973688555,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688556,Step state: Winter,Point state: Winter,Not nesting
37973688557,Step state: Winter,Point state: Winter,Not nesting
37973688558,Step state: Winter,Point state: Winter,Not nesting
37973688559,Step state: Winter,Point state: Winter,Not nesting
37973688560,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688561,Step state: Winter,Point state: Winter,Not nesting
37973688562,Step state: Winter,Point state: Winter,Not nesting
37973688563,Step state: Winter,Point state: Winter,Not nesting
37973688564,Step state: Migratory (spring),Point state: Winter,Not nesting
37973688565,Step state: Winter,Point state: Winter,Not nesting
37973688566,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688567,Step state: Winter,Point state: Winter,Not nesting
37973688568,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688569,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688570,Step state: Winter,Point state: Winter,Not nesting
37973688571,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688572,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688573,Step state: Winter,Point state: Winter,Not nesting
37973688574,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688575,Step state: Winter,Point state: Winter,Not nesting
37973688576,Step state: Winter,Point state: Winter,Not nesting
37973688577,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688578,Step state: Winter,Point state: Winter,Not nesting
37973688579,Step state: Winter,Point state: Winter,Not nesting
37973688581,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688582,Step state: Winter,Point state: Winter,Not nesting
37973688583,Step state: Winter,Point state: Winter,Not nesting
37973688584,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688585,Step state: Winter,Point state: Winter,Not nesting
37973688586,Step state: Winter,Point state: Winter,Not nesting
37973688587,Step state: Winter,Point state: Winter,Not nesting
37973688588,Step state: Winter,Point state: Winter,Not nesting
37973688589,Step state: Winter,Point state: Winter,Not nesting
37973688590,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688591,Step state: Winter,Point state: Winter,Not nesting
37973688592,Step state: Winter,Point state: Winter,Not nesting
37973688593,Step state: Winter,Point state: Winter,Not nesting
37973688594,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688595,Step state: Winter,Point state: Winter,Not nesting
37973688596,Step state: Winter,Point state: Winter,Not nesting
37973688597,Step state: Winter,Point state: Winter,Not nesting
37973688598,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688599,Step state: Winter,Point state: Winter,Not nesting
37973688600,Step state: Winter,Point state: Winter,Not nesting
37973688601,Step state: Winter,Point state: Winter,Not nesting
37973688602,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
37973688603,Step state: Winter,Point state: Winter,Not nesting
37973688604,Step state: Winter,Point state: Winter,Not nesting
37973688605,Step state: Winter,Point state: Winter,Not nesting
37973688606,Step state: Winter,Point state: Winter,Not nesting
37973688607,Step state: Winter,Point state: Winter,Not nesting
37973688608,Step state: Winter,Point state: Winter,Not nesting
37973688609,Step state: Winter,Point state: Winter,Not nesting
37973688610,Step state: Winter,Point state: Winter,Not nesting
37973688611,Step state: Winter,Point state: Winter,Not nesting
37973688612,Step state: Winter,Point state: Winter,Not nesting
37973688613,Step state: Winter,Point state: Winter,Not nesting
37973688614,Step state: Winter,Point state: Winter,Not nesting
37973688615,Step state: Winter,Point state: Winter,Not nesting
37973688616,Step state: Winter,Point state: Winter,Not nesting
37973688617,Step state: Winter,Point state: Winter,Not nesting
37973688618,Step state: Winter,Point state: Winter,Not nesting
37973688619,Step state: Winter,Point state: Winter,Not nesting
37973688620,Step state: Winter,Point state: Winter,Not nesting
37973688621,Step state: Winter,Point state: Winter,Not nesting
38053448962,Step state: Winter,Point state: Winter,Not nesting
38053448963,Step state: Winter,Point state: Winter,Not nesting
38053448964,Step state: Winter,Point state: Winter,Not nesting
38053448965,Step state: Winter,Point state: Winter,Not nesting
38053448966,Step state: Winter,Point state: Winter,Not nesting
38053448967,Step state: Winter,Point state: Winter,Not nesting
38053448968,Step state: Winter,Point state: Winter,Not nesting
38053448969,Step state: Winter,Point state: Winter,Not nesting
38053448970,Step state: Winter,Point state: Winter,Not nesting
38053448971,Step state: Winter,Point state: Winter,Not nesting
38053448972,Step state: Winter,Point state: Winter,Not nesting
38053448973,Step state: Winter,Point state: Winter,Not nesting
38053448974,Step state: Winter,Point state: Winter,Not nesting
38053448975,Step state: Winter,Point state: Winter,Not nesting
38053448976,Step state: Winter,Point state: Winter,Not nesting
38053448977,Step state: Winter,Point state: Winter,Not nesting
38053448978,Step state: Winter,Point state: Winter,Not nesting
38053448979,Step state: Winter,Point state: Winter,Not nesting
38053448980,Step state: Winter,Point state: Winter,Not nesting
38053448981,Step state: Winter,Point state: Winter,Not nesting
38053448982,Step state: Winter,Point state: Winter,Not nesting
38053448983,Step state: Winter,Point state: Winter,Not nesting
38053448984,Step state: Winter,Point state: Winter,Not nesting
38053448985,Step state: Winter,Point state: Winter,Not nesting
38053448986,Step state: Winter,Point state: Winter,Not nesting
38053448987,Step state: Winter,Point state: Winter,Not nesting
38053448988,Step state: Winter,Point state: Winter,Not nesting
38053448989,Step state: Winter,Point state: Winter,Not nesting
38053448990,Step state: Winter,Point state: Winter,Not nesting
38053448991,Step state: Winter,Point state: Winter,Not nesting
38053448992,Step state: Winter,Point state: Winter,Not nesting
38053448993,Step state: Winter,Point state: Winter,Not nesting
38053448994,Step state: Winter,Point state: Winter,Not nesting
38053448995,Step state: Winter,Point state: Winter,Not nesting
38053448996,Step state: Winter,Point state: Winter,Not nesting
38053448997,Step state: Winter,Point state: Winter,Not nesting
38053448998,Step state: Winter,Point state: Winter,Not nesting
38053448999,Step state: Winter,Point state: Winter,Not nesting
38053449000,Step state: Winter,Point state: Winter,Not nesting
38053449001,Step state: Winter,Point state: Winter,Not nesting
38053449002,Step state: Winter,Point state: Winter,Not nesting
38053449003,Step state: Winter,Point state: Winter,Not nesting
38053449004,Step state: Winter,Point state: Winter,Not nesting
38053449005,Step state: Winter,Point state: Winter,Not nesting
38053449006,Step state: Winter,Point state: Winter,Not nesting
38053449007,Step state: Winter,Point state: Winter,Not nesting
38053449008,Step state: Winter,Point state: Winter,Not nesting
38053449009,Step state: Winter,Point state: Winter,Not nesting
38053449010,Step state: Winter,Point state: Winter,Not nesting
38053449011,Step state: Winter,Point state: Winter,Not nesting
38530543061,Step state: Winter,Point state: Winter,Not nesting
38530543062,Step state: Migratory (spring),Point state: Winter,Not nesting
38530543063,Step state: Migratory (spring),Point state: Winter,Not nesting
38530543064,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38530543065,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38530543066,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38530543067,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38530543068,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38530543069,Step state: Summer,Point state: Summer,Not nesting
38530543070,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38530543071,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38530543072,Step state: Summer,Point state: Summer,Not nesting
38584036351,Step state: Migratory (spring),Point state: Winter,Not nesting
38584036352,Step state: Winter,Point state: Winter,Not nesting
38584036353,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38584036354,Step state: Winter,Point state: Winter,Not nesting
38584036355,Step state: Winter,Point state: Winter,Not nesting
38584036356,Step state: Winter,Point state: Winter,Not nesting
38584036357,Step state: Migratory (spring),Point state: Winter,Not nesting
38584036358,Step state: Summer,Point state: Summer,Not nesting
38584036359,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38584036360,Step state: Summer,Point state: Summer,Not nesting
38684983651,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38684983652,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38684983653,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38684983654,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38684983655,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38684983656,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38684983657,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38684983658,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38684983659,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38684983660,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38684983661,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38684983662,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721354,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721355,Step state: Winter,Point state: Winter,Not nesting
38947721356,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721357,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721358,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721359,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721360,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721361,Step state: Winter,Point state: Winter,Not nesting
38947721362,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721363,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721364,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721365,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721366,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721367,Step state: Migratory (spring),Point state: Winter,Not nesting
38947721368,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721369,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721370,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721371,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721372,Step state: Summer,Point state: Summer,Not nesting
38947721373,Step state: Summer,Point state: Summer,Not nesting
38947721374,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721375,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721376,Step state: Summer,Point state: Summer,Not nesting
38947721377,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721378,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721379,Step state: Summer,Point state: Summer,Not nesting
38947721380,Step state: Summer,Point state: Summer,Not nesting
38947721381,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721382,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721383,Step state: Summer,Point state: Summer,Not nesting
38947721384,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
38947721385,Step state: Summer,Point state: Summer,Not nesting
38947721386,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720513,Step state: Winter,Point state: Winter,Not nesting
39296720514,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720515,Step state: Winter,Point state: Winter,Not nesting
39296720516,Step state: Migratory (spring),Point state: Winter,Not nesting
39296720517,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720518,Step state: Migratory (spring),Point state: Winter,Not nesting
39296720519,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720520,Step state: Migratory (spring),Point state: Winter,Not nesting
39296720521,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720523,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720524,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720525,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720526,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720527,Step state: Summer,Point state: Summer,Not nesting
39296720528,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720529,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720530,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720531,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720532,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720533,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720534,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720535,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720536,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720537,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720538,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720539,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720540,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720544,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720546,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720547,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720548,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720549,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720550,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720557,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39296720558,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602427,Step state: Summer,Point state: Summer,Not nesting
39440602428,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602429,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602430,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602431,Step state: Summer,Point state: Summer,Not nesting
39440602432,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602433,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602434,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602435,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602436,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602437,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602438,Step state: Summer,Point state: Summer,Not nesting
39440602439,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602440,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602441,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602442,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602443,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602444,Step state: Summer,Point state: Summer,Not nesting
39440602445,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602446,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602447,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602448,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602449,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602450,Step state: Summer,Point state: Summer,Not nesting
39440602451,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602452,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602457,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602458,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602459,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602460,Step state: Summer,Point state: Summer,Not nesting
39440602461,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602462,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602463,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602464,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602465,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602466,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602467,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602468,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602469,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39440602480,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929254,Step state: Summer,Point state: Summer,Not nesting
39576929255,Step state: Summer,Point state: Summer,Not nesting
39576929257,Step state: Summer,Point state: Summer,Not nesting
39576929259,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929260,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929262,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929263,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929265,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929266,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929267,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929268,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929269,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929270,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929271,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929272,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929273,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929274,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929275,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929276,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929277,Step state: Summer,Point state: Summer,Not nesting
39576929278,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929279,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929280,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929281,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929282,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929283,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929284,Step state: Summer,Point state: Summer,Not nesting
39576929285,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929286,Step state: Summer,Point state: Summer,Not nesting
39576929287,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929288,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929289,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929290,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929291,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929292,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929293,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929294,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929295,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929296,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929297,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929298,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929299,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929300,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929301,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929302,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929303,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929304,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929305,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929306,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929307,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39576929308,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39628908840,Step state: Summer,Point state: Summer,Not nesting
39628908841,Step state: Summer,Point state: Summer,Not nesting
39628908842,Step state: Summer,Point state: Summer,Not nesting
39628908843,Step state: Summer,Point state: Summer,Not nesting
39628908844,Step state: Summer,Point state: Summer,Not nesting
39628908845,Step state: Summer,Point state: Summer,Not nesting
39628908846,Step state: Summer,Point state: Summer,Not nesting
39628908847,Step state: Summer,Point state: Summer,Not nesting
39628908848,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39628908849,Step state: Summer,Point state: Summer,Not nesting
39628908850,Step state: Summer,Point state: Summer,Not nesting
39628908851,Step state: Summer,Point state: Summer,Not nesting
39628908852,Step state: Summer,Point state: Summer,Not nesting
39628908853,Step state: Summer,Point state: Summer,Not nesting
39628908854,Step state: Summer,Point state: Summer,Not nesting
39628908855,Step state: Summer,Point state: Summer,Not nesting
39628908856,Step state: Summer,Point state: Summer,Not nesting
39628908857,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39628908858,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39628908859,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39628908860,Step state: Summer,Point state: Summer,Not nesting
39628908861,Step state: Summer,Point state: Summer,Not nesting
39628908862,Step state: Summer,Point state: Summer,Not nesting
39628908863,Step state: Summer,Point state: Summer,Not nesting
39628908864,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39628908865,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39628908866,Step state: Summer,Point state: Summer,Not nesting
39628908867,Step state: Summer,Point state: Summer,Not nesting
39628908868,Step state: Summer,Point state: Summer,Not nesting
39628908869,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39628908870,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39628908871,Step state: Summer,Point state: Summer,Not nesting
39628908872,Step state: Summer,Point state: Summer,Not nesting
39628908873,Step state: Summer,Point state: Summer,Not nesting
39628908874,Step state: Summer,Point state: Summer,Not nesting
39628908875,Step state: Summer,Point state: Summer,Not nesting
39628908876,Step state: Summer,Point state: Summer,Not nesting
39628908877,Step state: Summer,Point state: Summer,Not nesting
39748979479,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979480,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979481,Step state: Summer,Point state: Summer,Not nesting
39748979482,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979483,Step state: Summer,Point state: Summer,Not nesting
39748979484,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979485,Step state: Summer,Point state: Summer,Not nesting
39748979486,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979487,Step state: Summer,Point state: Summer,Not nesting
39748979488,Step state: Summer,Point state: Summer,Not nesting
39748979489,Step state: Summer,Point state: Summer,Not nesting
39748979490,Step state: Summer,Point state: Summer,Not nesting
39748979491,Step state: Summer,Point state: Summer,Not nesting
39748979492,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979493,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979494,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979495,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979496,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979497,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979498,Step state: Summer,Point state: Summer,Not nesting
39748979499,Step state: Summer,Point state: Summer,Not nesting
39748979500,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979501,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979502,Step state: Summer,Point state: Summer,Not nesting
39748979503,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979504,Step state: Summer,Point state: Summer,Not nesting
39748979505,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979506,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979507,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979508,Step state: Summer,Point state: Summer,Not nesting
39748979509,Step state: Summer,Point state: Summer,Not nesting
39748979510,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979511,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979512,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979513,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979514,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979516,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979517,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979518,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979519,Step state: Summer,Point state: Summer,Not nesting
39748979520,Step state: Summer,Point state: Summer,Not nesting
39748979521,Step state: Summer,Point state: Summer,Not nesting
39748979522,Step state: Summer,Point state: Summer,Not nesting
39748979523,Step state: Summer,Point state: Summer,Not nesting
39748979524,Step state: Summer,Point state: Summer,Not nesting
39748979525,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979526,Step state: Summer,Point state: Summer,Not nesting
39748979527,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979528,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979529,Step state: Summer,Point state: Summer,Not nesting
39748979530,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979531,Step state: Summer,Point state: Summer,Not nesting
39748979532,Step state: Summer,Point state: Summer,Not nesting
39748979533,Step state: Summer,Point state: Summer,Not nesting
39748979535,Step state: Summer,Point state: Summer,Not nesting
39748979536,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
39748979537,Step state: Summer,Point state: Summer,Not nesting
39748979538,Step state: Summer,Point state: Summer,Not nesting
39748979539,Step state: Summer,Point state: Summer,Not nesting
39748979540,Step state: Summer,Point state: Summer,Not nesting
39748979541,Step state: Summer,Point state: Summer,Not nesting
39748979542,Step state: Summer,Point state: Summer,Not nesting
39748979543,Step state: Summer,Point state: Summer,Not nesting
39748979544,Step state: Summer,Point state: Summer,Not nesting
39748979545,Step state: Summer,Point state: Summer,Not nesting
39748979546,Step state: Summer,Point state: Summer,Not nesting
39748979547,Step state: Summer,Point state: Summer,Not nesting
39748979548,Step state: Summer,Point state: Summer,Not nesting
39748979549,Step state: Summer,Point state: Summer,Not nesting
39748979550,Step state: Summer,Point state: Summer,Not nesting
40093403703,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
40093403704,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
40093403705,Step state: Summer,Point state: Summer,Not nesting
40093403706,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
40093403707,Step state: Summer,Point state: Summer,Not nesting
40093403708,Step state: Summer,Point state: Summer,Not nesting
40093403709,Step state: Summer,Point state: Summer,Not nesting
40093403710,Step state: Summer,Point state: Summer,Not nesting
40093403711,Step state: Summer,Point state: Summer,Not nesting
40093403712,Step state: Summer,Point state: Summer,Not nesting
40093403713,Step state: Summer,Point state: Summer,Not nesting
40093403714,Step state: Summer,Point state: Summer,Not nesting
40093403715,Step state: Summer,Point state: Summer,Not nesting
40093403716,Step state: Summer,Point state: Summer,Not nesting
40093403717,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
40093403718,Step state: Summer,Point state: Summer,Not nesting
40093403719,Step state: Summer,Point state: Summer,Not nesting
40093403720,Step state: Summer,Point state: Summer,Not nesting
40093403721,Step state: Summer,Point state: Summer,Not nesting
40093403722,Step state: Summer,Point state: Summer,Not nesting
40093403723,Step state: Summer,Point state: Summer,Not nesting
40093403725,Step state: Summer,Point state: Summer,Not nesting
40093403726,Step state: Summer,Point state: Summer,Not nesting
40093403727,Step state: Summer,Point state: Summer,Not nesting
40093403728,Step state: Summer,Point state: Summer,Not nesting
40093403729,Step state: Summer,Point state: Summer,Not nesting
